,Company,TypeName,Inches,Ram,Weight,Price,IPS Panel,Display,TouchScreen,First_Res,Second_Res,Processor,Speed,SSD,HDD,Hybrid,Flash_Storage,Graphics_Card,OS,Resolution
1214,Acer,Netbook,11.6,2,1.3,9270.72,No,HD Display,No,1366,768,Other Intel Processor,1.5,32,0,0,0,Intel,Other OS,1366x768
1215,Acer,Notebook,17.3,4,3.3,31861.44,No,HD Display,No,1600,900,Intel Core i3,2.0,0,1024,0,0,Nvidia,Windows,1600x900
1216,Lenovo,Notebook,17.3,8,2.8,28717.92,No,HD Display,No,1600,900,Intel Core i5,2.5,0,1024,0,0,Intel,Other OS,1600x900
1217,Lenovo,Gaming,15.6,8,2.6,67772.16,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1218,Acer,2 in 1 Convertible,14.0,8,1.2,61218.72,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,1.3,256,0,0,0,Intel,Windows,1920x1080
1219,Lenovo,Notebook,15.6,8,2.3,81465.12,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Intel,Windows,1920x1080
1220,MSI,Gaming,15.6,8,2.2,78647.1408,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1221,HP,Notebook,15.6,6,2.1,28185.12,No,Full HD Display,No,1920,1080,AMD Processor,2.7,0,1024,0,0,AMD,Windows,1920x1080
1222,Dell,Ultrabook,12.5,8,1.26,91288.3536,No,Full HD Display,Yes,1920,1080,Intel Core i5,2.4,256,0,0,0,Intel,Windows,1920x1080
1223,Dell,2 in 1 Convertible,15.0,4,2.08,27119.52,No,Full HD Display,Yes,1920,1080,Intel Core i3,2.4,0,500,0,0,Intel,Windows,1920x1080
1224,Asus,Notebook,15.6,4,2.65,16463.52,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,1024,0,0,Intel,Windows,1366x768
1225,Dell,Ultrabook,13.3,8,1.29,78694.56,No,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.7,256,0,0,0,Intel,Windows,3200x1800
1226,Dell,Notebook,15.6,4,2.18,27804.7008,No,HD Display,No,1366,768,Intel Core i5,2.5,0,1024,0,0,Intel,Other OS,1366x768
1227,Lenovo,Gaming,15.6,16,2.6,54825.12,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1228,MSI,Gaming,15.6,8,2.2,61218.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
1229,Lenovo,Netbook,12.5,16,1.3,87912.0,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.5,512,0,0,0,Intel,Windows,1920x1080
1230,Razer,Gaming,14.0,16,1.95,186426.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,1024,0,0,0,Nvidia,Windows,1920x1080
1231,Dell,Notebook,15.6,8,2.3,24988.8528,No,HD Display,Yes,1366,768,Intel Core i3,2.4,0,1024,0,0,Intel,Windows,1366x768
1232,MSI,Gaming,17.3,16,2.7,85141.44,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
1233,Apple,Ultrabook,11.6,4,1.08,51095.52,No,HD Display,No,1366,768,Intel Core i5,1.6,0,0,0,256,Intel,Other OS,1366x768
1234,HP,Notebook,15.6,4,2.1,25467.84,No,Full HD Display,No,1920,1080,Intel Core i3,2.0,0,1024,0,0,Intel,Windows,1920x1080
1235,HP,Ultrabook,14.0,8,1.54,117119.5632,No,HD Display,No,2560,1440,Intel Core i7,2.5,256,0,0,0,Intel,Windows,2560x1440
1236,Dell,Notebook,15.6,4,2.24,39267.36,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1366x768
1237,MSI,Gaming,15.6,8,2.3,62284.32,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1238,Lenovo,Notebook,13.3,16,1.4,79866.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
1239,Lenovo,Notebook,15.6,6,2.2,31838.5296,No,Full HD Display,No,1920,1080,AMD Processor,3.6,256,0,0,0,AMD,Windows,1920x1080
1240,Asus,Ultrabook,13.3,8,1.45,68198.4,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1241,Acer,Notebook,15.6,4,2.4,19276.704,No,HD Display,No,1366,768,Intel Core i3,2.0,0,500,0,0,Intel,Other OS,1366x768
1242,Dell,2 in 1 Convertible,17.3,16,2.77,95850.72,No,Full HD Display,Yes,1920,1080,Intel Core i7,2.7,512,0,0,0,Nvidia,Windows,1920x1080
1243,HP,Notebook,14.0,4,1.54,58607.46719999999,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1244,Asus,Gaming,15.6,16,2.5,85248.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
1245,Dell,Notebook,14.0,4,1.6,46620.0,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
1246,Asus,Gaming,15.6,16,2.34,123876.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,1024,0,0,Nvidia,Windows,1920x1080
1247,Lenovo,Notebook,15.6,8,2.3,30529.44,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Other OS,1920x1080
1248,Dell,2 in 1 Convertible,13.3,8,1.24,96596.64,No,Quad HD+ Display,Yes,3200,1800,Intel Core i5,1.2,256,0,0,0,Intel,Windows,3200x1800
1249,Dell,Notebook,15.6,4,2.2,17262.72,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Other OS,1366x768
1250,HP,Notebook,15.6,4,1.86,21258.72,No,HD Display,No,1366,768,AMD Processor,2.5,0,500,0,0,AMD,Windows,1366x768
1251,Lenovo,Notebook,15.6,6,2.4,30316.32,No,Full HD Display,No,1920,1080,Intel Core i3,2.3,128,0,0,0,Nvidia,Windows,1920x1080
1252,Lenovo,Notebook,14.0,8,1.9,57116.16,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1253,Dell,Notebook,15.6,4,2.2,23655.7872,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
1254,Asus,Notebook,15.6,4,2.0,18061.92,No,HD Display,No,1366,768,Other Intel Processor,1.1,0,1024,0,0,Intel,Windows,1366x768
1255,Asus,Gaming,17.3,16,4.0,101232.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1256,Dell,Notebook,15.6,4,2.29,26107.2,No,HD Display,No,1366,768,Intel Core i3,2.0,0,500,0,0,Intel,Windows,1366x768
1257,Lenovo,Notebook,15.6,8,2.32,47685.6,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,0,0,1024,0,AMD,Windows,1920x1080
1258,MSI,Gaming,15.6,8,2.4,65481.12,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1259,Lenovo,2 in 1 Convertible,14.0,4,1.8,44382.7728,No,Full HD Display,Yes,1920,1080,Intel Core i5,2.3,128,0,0,0,Intel,Windows,1920x1080
1260,Asus,Ultrabook,13.3,8,1.2,38841.12,Yes,Full HD Display,No,1920,1080,Other Intel Processor,0.9,512,0,0,0,Intel,Windows,1920x1080
1261,Dell,Notebook,15.6,6,2.3,24455.52,No,HD Display,No,1366,768,Intel Core i3,2.4,0,1024,0,0,Intel,Windows,1366x768
1262,Acer,Notebook,15.6,4,2.4,15397.92,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Other OS,1366x768
1263,Dell,Notebook,15.6,2,2.2,20193.12,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
1264,Lenovo,Notebook,15.6,8,2.6,47898.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,0,1024,0,0,Nvidia,Windows,1920x1080
1265,HP,Notebook,15.6,6,2.04,29303.4672,No,Full HD Display,No,1920,1080,AMD Processor,2.9,0,0,1024,0,AMD,Windows,1920x1080
1266,Dell,Notebook,15.6,8,2.3,42943.1472,No,HD Display,No,1366,768,Intel Core i7,2.7,0,1024,0,0,AMD,Other OS,1366x768
1267,HP,Netbook,11.6,2,1.17,11135.52,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,32,Intel,Windows,1366x768
1268,Asus,Notebook,15.6,4,2.2,38378.6496,No,HD Display,No,1366,768,Intel Core i7,2.5,0,500,0,0,Nvidia,Windows,1366x768
1269,Lenovo,2 in 1 Convertible,14.0,4,1.8,33992.64,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.5,128,0,0,0,Intel,Windows,1920x1080
1270,Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,Yes,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.5,512,0,0,0,Intel,Windows,3200x1800
1271,Lenovo,Notebook,14.0,2,1.5,12201.12,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,64,Intel,Windows,1366x768
1272,HP,Notebook,15.6,6,2.19,40705.92,No,HD Display,No,1366,768,Intel Core i7,2.5,0,1024,0,0,AMD,Windows,1366x768
1273,Asus,Notebook,15.6,4,2.2,19660.32,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
1274,Asus,Ultrabook,13.3,8,1.2,38841.12,Yes,Full HD Display,No,1920,1080,Other Intel Processor,0.9,512,0,0,0,Intel,Windows,1920x1080
1275,Dell,Notebook,15.6,6,2.3,24455.52,No,HD Display,No,1366,768,Intel Core i3,2.4,0,1024,0,0,Intel,Windows,1366x768
1276,Acer,Notebook,15.6,4,2.4,15397.92,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Other OS,1366x768
1277,Dell,Notebook,15.6,2,2.2,20193.12,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
1278,Lenovo,Notebook,15.6,8,2.6,47898.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,0,1024,0,0,Nvidia,Windows,1920x1080
1279,HP,Notebook,15.6,6,2.04,29303.4672,No,Full HD Display,No,1920,1080,AMD Processor,2.9,0,0,1024,0,AMD,Windows,1920x1080
1280,Dell,Notebook,15.6,8,2.3,42943.1472,No,HD Display,No,1366,768,Intel Core i7,2.7,0,1024,0,0,AMD,Other OS,1366x768
1281,HP,Netbook,11.6,2,1.17,11135.52,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,32,Intel,Windows,1366x768
1282,Asus,Notebook,15.6,4,2.2,38378.6496,No,HD Display,No,1366,768,Intel Core i7,2.5,0,500,0,0,Nvidia,Windows,1366x768
1283,Lenovo,2 in 1 Convertible,14.0,4,1.8,33992.64,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.5,128,0,0,0,Intel,Windows,1920x1080
1284,Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,Yes,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.5,512,0,0,0,Intel,Windows,3200x1800
1285,Lenovo,Notebook,14.0,2,1.5,12201.12,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,64,Intel,Windows,1366x768
1286,HP,Notebook,15.6,6,2.19,40705.92,No,HD Display,No,1366,768,Intel Core i7,2.5,0,1024,0,0,AMD,Windows,1366x768
1287,Asus,Notebook,15.6,4,2.2,19660.32,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
1288,Asus,Ultrabook,13.3,8,1.2,38841.12,Yes,Full HD Display,No,1920,1080,Other Intel Processor,0.9,512,0,0,0,Intel,Windows,1920x1080
1289,Dell,Notebook,15.6,6,2.3,24455.52,No,HD Display,No,1366,768,Intel Core i3,2.4,0,1024,0,0,Intel,Windows,1366x768
1290,Acer,Notebook,15.6,4,2.4,15397.92,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Other OS,1366x768
1291,Dell,Notebook,15.6,2,2.2,20193.12,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
1292,Lenovo,Notebook,15.6,8,2.6,47898.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,0,1024,0,0,Nvidia,Windows,1920x1080
1293,HP,Notebook,15.6,6,2.04,29303.4672,No,Full HD Display,No,1920,1080,AMD Processor,2.9,0,0,1024,0,AMD,Windows,1920x1080
1294,Dell,Notebook,15.6,8,2.3,42943.1472,No,HD Display,No,1366,768,Intel Core i7,2.7,0,1024,0,0,AMD,Other OS,1366x768
1295,HP,Netbook,11.6,2,1.17,11135.52,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,32,Intel,Windows,1366x768
1296,Asus,Notebook,15.6,4,2.2,38378.6496,No,HD Display,No,1366,768,Intel Core i7,2.5,0,500,0,0,Nvidia,Windows,1366x768
1297,Lenovo,2 in 1 Convertible,14.0,4,1.8,33992.64,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.5,128,0,0,0,Intel,Windows,1920x1080
1298,Lenovo,2 in 1 Convertible,13.3,16,1.3,79866.72,Yes,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.5,512,0,0,0,Intel,Windows,3200x1800
1299,Lenovo,Notebook,14.0,2,1.5,12201.12,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,64,Intel,Windows,1366x768
1300,HP,Notebook,15.6,6,2.19,40705.92,No,HD Display,No,1366,768,Intel Core i7,2.5,0,1024,0,0,AMD,Windows,1366x768
1301,Asus,Notebook,15.6,4,2.2,19660.32,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
